datacasetype|childid|childdesc|parentid|parentdesc|answer|c_depth
4|283034002|(removed)|211895003|(removed)|false|6
4|118934005|(removed)|36669007|(removed)|false|3
4|298378000|(removed)|52772002|(removed)|false|2
4|25342003|(removed)|368923007|(removed)|false|7
4|49062001|(removed)|466832002|(removed)|false|2
4|138875005|(removed)|231029007|(removed)|false|0
4|399269003|(removed)|90631008|(removed)|false|4
4|71388002|(removed)|21820000|(removed)|false|1
4|138875005|(removed)|711132005|(removed)|false|0
4|118745001|(removed)|710578001|(removed)|false|4
4|433441002|(removed)|395043005|(removed)|false|6
4|7895008|(removed)|295300007|(removed)|false|4
4|11257001|(removed)|115278008|(removed)|false|6
4|48075008|(removed)|789276004|(removed)|false|5
4|609433001|(removed)|294275005|(removed)|false|3
4|12738006|(removed)|116195000|(removed)|false|6
4|118228005|(removed)|288865005|(removed)|false|2
4|138875005|(removed)|165021009|(removed)|false|0
4|363680008|(removed)|1290652007|(removed)|false|5
4|1163360005|(removed)|45094002|(removed)|false|4
4|246061005|(removed)|246314000|(removed)|false|3
4|118691003|(removed)|178486007|(removed)|false|5
4|15220000|(removed)|134247007|(removed)|false|3
4|92459005|(removed)|1079871000119107|(removed)|false|6
4|244106003|(removed)|66288003|(removed)|false|9
4|49416000|(removed)|17380002|(removed)|false|5
4|105612003|(removed)|262792005|(removed)|false|3
4|129063003|(removed)|300748005|(removed)|false|4
4|272743000|(removed)|272844000|(removed)|false|8
4|118856009|(removed)|21178006|(removed)|false|6
4|762207004|(removed)|761990004|(removed)|false|8
4|128121009|(removed)|307729008|(removed)|false|3
4|91717005|(removed)|72203008|(removed)|false|5
4|44888004|(removed)|280669003|(removed)|false|8
4|65759007|(removed)|196376007|(removed)|false|5
4|119181002|(removed)|38407007|(removed)|false|6
4|128927009|(removed)|117655007|(removed)|false|2
4|762766007|(removed)|229870003|(removed)|false|2
4|112143006|(removed)|131150001|(removed)|false|7
4|118710009|(removed)|434423004|(removed)|false|5
4|312413002|(removed)|29678005|(removed)|false|2
4|80690008|(removed)|1187046005|(removed)|false|4
4|55705006|(removed)|448942003|(removed)|false|4
4|51289009|(removed)|6335009|(removed)|false|6
4|442083009|(removed)|200903004|(removed)|false|2
4|94111002|(removed)|1259390007|(removed)|false|5
4|386053000|(removed)|401185004|(removed)|false|3
4|118717007|(removed)|428290007|(removed)|false|3
4|126537000|(removed)|187833006|(removed)|false|5
4|260769002|(removed)|780846007|(removed)|false|2
4|69548008|(removed)|245449002|(removed)|false|7
4|118664000|(removed)|440235008|(removed)|false|3
4|363028003|(removed)|253734000|(removed)|false|5
4|10679511000119103|(removed)|15950861000119104|(removed)|false|5
4|126598008|(removed)|1251468009|(removed)|false|3
4|118946009|(removed)|448476001|(removed)|false|5
4|138875005|(removed)|724881007|(removed)|false|0
4|64572001|(removed)|719047001|(removed)|false|2
4|386053000|(removed)|1290480002|(removed)|false|3
4|441900009|(removed)|76527008|(removed)|false|3
4|90597002|(removed)|1295371000|(removed)|false|8
4|123037004|(removed)|304246002|(removed)|false|1
4|115195009|(removed)|443301008|(removed)|false|3
4|26107004|(removed)|1304060004|(removed)|false|5
4|123037004|(removed)|181088001|(removed)|false|1
4|280134004|(removed)|210899002|(removed)|false|4
4|441900009|(removed)|45867002|(removed)|false|3
4|282026002|(removed)|403189002|(removed)|false|4
4|398467008|(removed)|43109001|(removed)|false|9
4|48176007|(removed)|160188000|(removed)|false|1
4|385383008|(removed)|729113000|(removed)|false|9
4|105726004|(removed)|181833004|(removed)|false|2
4|822988000|(removed)|56776001|(removed)|false|4
4|27624003|(removed)|56391002|(removed)|false|3
4|714488006|(removed)|367715001|(removed)|false|5
4|138875005|(removed)|432240005|(removed)|false|0
4|106028002|(removed)|93936002|(removed)|false|2
4|33638001|(removed)|34358002|(removed)|false|6
4|249561001|(removed)|1197344000|(removed)|false|3
4|371299000|(removed)|245105007|(removed)|false|7
4|50927007|(removed)|209120006|(removed)|false|4
4|85756007|(removed)|723388001|(removed)|false|4
4|138875005|(removed)|9325002|(removed)|false|0
4|766779001|(removed)|413593005|(removed)|false|3
4|445144002|(removed)|1163260008|(removed)|false|3
4|71388002|(removed)|391229002|(removed)|false|1
4|138875005|(removed)|876785008|(removed)|false|0
4|386053000|(removed)|1333904001|(removed)|false|3
4|138875005|(removed)|787408008|(removed)|false|0
4|105772000|(removed)|34778008|(removed)|false|9
4|26107004|(removed)|35268000|(removed)|false|5
4|766739005|(removed)|64763007|(removed)|false|2
4|84410009|(removed)|235751001|(removed)|false|4
4|138875005|(removed)|415177008|(removed)|false|0
4|116307009|(removed)|92398001|(removed)|false|3
4|310795002|(removed)|227798000|(removed)|false|8
4|870435006|(removed)|1179684001|(removed)|false|6
4|763158003|(removed)|1303295004|(removed)|false|2
4|771329004|(removed)|28961007|(removed)|false|3
4|52530000|(removed)|72753001|(removed)|false|4
4|362981000|(removed)|255249005|(removed)|false|1
4|302292003|(removed)|417688002|(removed)|false|2
4|362981000|(removed)|418830004|(removed)|false|1
4|300162007|(removed)|194315002|(removed)|false|4
4|84410009|(removed)|1260281008|(removed)|false|4
4|247010007|(removed)|762419009|(removed)|false|4
4|360601005|(removed)|771203001|(removed)|false|9
4|91689009|(removed)|397052000|(removed)|false|4
4|53350007|(removed)|467114009|(removed)|false|5
4|421757002|(removed)|421461007|(removed)|false|6
4|306721000|(removed)|244594000|(removed)|false|7
4|128927009|(removed)|710345009|(removed)|false|2
4|128294001|(removed)|721285007|(removed)|false|4
4|928000|(removed)|1091681000119104|(removed)|false|3
4|257903006|(removed)|360032005|(removed)|false|4
4|138875005|(removed)|462832000|(removed)|false|0
4|302292003|(removed)|253497005|(removed)|false|2
4|138875005|(removed)|273559006|(removed)|false|0
4|609619005|(removed)|91992005|(removed)|false|5
4|423066003|(removed)|1258915002|(removed)|false|3
4|21835004|(removed)|295471000119105|(removed)|false|5
4|53520000|(removed)|280526000|(removed)|false|7
4|50410009|(removed)|84161008|(removed)|false|5
4|92600008|(removed)|92613002|(removed)|false|6
4|118292001|(removed)|239263001|(removed)|false|3
4|10683351000119102|(removed)|15673241000119105|(removed)|false|4
4|254833008|(removed)|92443005|(removed)|false|5
4|119186007|(removed)|422937006|(removed)|false|7
4|372109003|(removed)|201764007|(removed)|false|5
4|128139000|(removed)|127231000119108|(removed)|false|3
4|373873005|(removed)|776644005|(removed)|false|1
4|41146007|(removed)|14131000146100|(removed)|false|3
4|252318005|(removed)|117817000|(removed)|false|4
4|91830000|(removed)|19344009|(removed)|false|5
4|80917008|(removed)|363619000|(removed)|false|4
4|108367008|(removed)|239755003|(removed)|false|5
4|387965008|(removed)|87370009|(removed)|false|4
4|128927009|(removed)|412773009|(removed)|false|2
4|409822003|(removed)|442857003|(removed)|false|2
4|1293021009|(removed)|361632002|(removed)|false|8
4|409073007|(removed)|410141004|(removed)|false|3
4|609620004|(removed)|236575009|(removed)|false|6
4|362965005|(removed)|59556008|(removed)|false|3
4|138875005|(removed)|297190005|(removed)|false|0
4|90668006|(removed)|130156003|(removed)|false|3
4|76976005|(removed)|789674008|(removed)|false|5
4|118826000|(removed)|719919003|(removed)|false|5
4|27550009|(removed)|14223005|(removed)|false|4
4|59441001|(removed)|245356007|(removed)|false|6
4|280134004|(removed)|293971000119103|(removed)|false|4
4|312108008|(removed)|1193744004|(removed)|false|6
4|442083009|(removed)|78519007|(removed)|false|2
4|363027008|(removed)|1003557005|(removed)|false|4
4|260529001|(removed)|264005005|(removed)|false|4
4|387967000|(removed)|106941001|(removed)|false|5
4|298364001|(removed)|416296007|(removed)|false|3
4|118292001|(removed)|717348008|(removed)|false|3
4|280323009|(removed)|85168005|(removed)|false|7
4|410607006|(removed)|15751008|(removed)|false|1
4|771527003|(removed)|280094003|(removed)|false|6
4|138875005|(removed)|416234007|(removed)|false|0
4|276654001|(removed)|93256009|(removed)|false|4
4|417893002|(removed)|203067000|(removed)|false|2
4|699589007|(removed)|371940007|(removed)|false|4
4|138875005|(removed)|731497002|(removed)|false|0
4|302293008|(removed)|283808006|(removed)|false|2
4|249561001|(removed)|111923002|(removed)|false|3
4|387965008|(removed)|447475000|(removed)|false|4
4|34896006|(removed)|713666005|(removed)|false|3
4|102957003|(removed)|276315009|(removed)|false|2
4|52530000|(removed)|897719008|(removed)|false|4
4|128135006|(removed)|704063001|(removed)|false|5
4|138875005|(removed)|88959008|(removed)|false|0
4|441900009|(removed)|720238006|(removed)|false|3
4|118292001|(removed)|31380000|(removed)|false|3
4|763760008|(removed)|1254827006|(removed)|false|3
4|301905003|(removed)|778049009|(removed)|false|6
4|34896006|(removed)|83840007|(removed)|false|3
4|1157179001|(removed)|88528000|(removed)|false|8
4|288063002|(removed)|5186002|(removed)|false|6
4|384821006|(removed)|365961006|(removed)|false|2
4|106147001|(removed)|39565009|(removed)|false|3
4|21514008|(removed)|410741006|(removed)|false|5
4|365092005|(removed)|301565005|(removed)|false|5
4|91717005|(removed)|81955007|(removed)|false|5
4|119543001|(removed)|368307004|(removed)|false|9
4|119593002|(removed)|307666008|(removed)|false|4
4|38866009|(removed)|787809006|(removed)|false|5
4|408637006|(removed)|195886008|(removed)|false|6
4|118292001|(removed)|239544001|(removed)|false|3
4|421371008|(removed)|1295293007|(removed)|false|6
4|66091009|(removed)|770595006|(removed)|false|4
4|225552003|(removed)|10955961000119106|(removed)|false|2
4|362981000|(removed)|264916000|(removed)|false|1
4|128473001|(removed)|1163460006|(removed)|false|6
4|81308009|(removed)|373606000|(removed)|false|4
4|56110009|(removed)|240315006|(removed)|false|4
4|109082004|(removed)|784602009|(removed)|false|5
4|300854002|(removed)|109826003|(removed)|false|4
4|21829004|(removed)|307321009|(removed)|false|3
4|414025005|(removed)|205788004|(removed)|false|3
4|422697005|(removed)|305779007|(removed)|false|6
4|116312005|(removed)|239067007|(removed)|false|3
4|122869004|(removed)|388583008|(removed)|false|4
4|123037004|(removed)|11063000|(removed)|false|1
4|128348002|(removed)|372003004|(removed)|false|4
4|300848003|(removed)|231830001|(removed)|false|2
4|281721003|(removed)|29353003|(removed)|false|8
4|118228005|(removed)|792815000|(removed)|false|2
4|118153004|(removed)|312341002|(removed)|false|4
4|106081005|(removed)|50214003|(removed)|false|4
4|442083009|(removed)|9332006|(removed)|false|2
4|91175000|(removed)|765756007|(removed)|false|4
4|312415009|(removed)|16103004|(removed)|false|4
4|768700009|(removed)|1201795005|(removed)|false|4
4|419003001|(removed)|301671000119103|(removed)|false|4
4|822987005|(removed)|428637004|(removed)|false|3
4|125593007|(removed)|721322005|(removed)|false|5
4|365092005|(removed)|301675000|(removed)|false|5
4|118793007|(removed)|277437006|(removed)|false|5
4|35269008|(removed)|85208002|(removed)|false|5
4|67548002|(removed)|770660000|(removed)|false|7
4|44033004|(removed)|24900003|(removed)|false|8
4|425207000|(removed)|244844009|(removed)|false|6
4|285231000|(removed)|225432002|(removed)|false|4
4|106877009|(removed)|68924004|(removed)|false|4
4|423857001|(removed)|284114005|(removed)|false|5
4|422624005|(removed)|1237070009|(removed)|false|7
4|95880003|(removed)|64612002|(removed)|false|4
4|138875005|(removed)|11614003|(removed)|false|0
4|362965005|(removed)|1285709003|(removed)|false|3
4|274175005|(removed)|726224009|(removed)|false|5
4|118678004|(removed)|439706005|(removed)|false|4
4|404684003|(removed)|77363004|(removed)|false|1
4|737155005|(removed)|92923008|(removed)|false|5
4|75478009|(removed)|296680007|(removed)|false|3
4|362965005|(removed)|254850005|(removed)|false|3
4|22335008|(removed)|787465009|(removed)|false|8
4|258176004|(removed)|866231008|(removed)|false|4
4|27601005|(removed)|66702003|(removed)|false|5
4|128540005|(removed)|700489002|(removed)|false|4
4|113193004|(removed)|761915005|(removed)|false|6
4|2929001|(removed)|1204198001|(removed)|false|5
4|127954009|(removed)|60618007|(removed)|false|6
4|423827005|(removed)|386793005|(removed)|false|3
4|362975008|(removed)|713887002|(removed)|false|3
4|55342001|(removed)|736322001|(removed)|false|4
4|298756009|(removed)|209266005|(removed)|false|4
4|260787004|(removed)|303571005|(removed)|false|1
4|138875005|(removed)|698831002|(removed)|false|0
4|22943007|(removed)|871859002|(removed)|false|6
4|74943008|(removed)|24394009|(removed)|false|3
4|416455007|(removed)|65132007|(removed)|false|4
4|107769006|(removed)|1287790005|(removed)|false|4
4|70104002|(removed)|367943003|(removed)|false|7
4|138875005|(removed)|434494003|(removed)|false|0
4|384676001|(removed)|28618007|(removed)|false|4
4|106076001|(removed)|403059006|(removed)|false|3
4|71025006|(removed)|28379004|(removed)|false|3
4|76489005|(removed)|11193009|(removed)|false|3
4|870377005|(removed)|280804007|(removed)|false|7
4|91723000|(removed)|730277003|(removed)|false|3
4|91808001|(removed)|53843000|(removed)|false|5
4|417437006|(removed)|361621002|(removed)|false|7
4|410730009|(removed)|721399009|(removed)|false|4
4|700010002|(removed)|11858181000119108|(removed)|false|5
4|127954009|(removed)|1179245000|(removed)|false|6
4|363170005|(removed)|1303703003|(removed)|false|4
4|68793005|(removed)|388473006|(removed)|false|5
4|116312005|(removed)|299474009|(removed)|false|3
4|422614002|(removed)|1287274009|(removed)|false|7
4|128127008|(removed)|41681000087103|(removed)|false|3
4|116312005|(removed)|1303199002|(removed)|false|3
4|306717007|(removed)|77074002|(removed)|false|10
4|118937003|(removed)|250095008|(removed)|false|4
4|67401000119103|(removed)|501913511000119109|(removed)|false|8
4|299479004|(removed)|784546005|(removed)|false|4
4|281586009|(removed)|255609007|(removed)|false|2
4|714488006|(removed)|281735001|(removed)|false|5
4|246464006|(removed)|61168009|(removed)|false|2
4|66499004|(removed)|335871000119105|(removed)|false|7
4|86406008|(removed)|420403001|(removed)|false|7
4|138875005|(removed)|1343642007|(removed)|false|0
4|738668004|(removed)|203631006|(removed)|false|3
4|771329004|(removed)|44794004|(removed)|false|3
4|118694006|(removed)|405482000|(removed)|false|4
4|417746004|(removed)|208864006|(removed)|false|4
4|52530000|(removed)|164007003|(removed)|false|4
4|301310005|(removed)|11301000119103|(removed)|false|4
4|281233007|(removed)|1234751001|(removed)|false|7
4|128598002|(removed)|313348002|(removed)|false|3
4|260787004|(removed)|464821004|(removed)|false|1
4|82545002|(removed)|213325008|(removed)|false|4
4|60738003|(removed)|674371000119105|(removed)|false|4
4|120574008|(removed)|304934008|(removed)|false|8
4|1290029007|(removed)|10762111000119102|(removed)|false|5
4|410730009|(removed)|1332461009|(removed)|false|4
4|410607006|(removed)|54473005|(removed)|false|1
4|106992009|(removed)|25436001|(removed)|false|10
4|386053000|(removed)|121267006|(removed)|false|3
4|371405004|(removed)|1297346004|(removed)|false|4
4|430925007|(removed)|104381000|(removed)|false|5
4|91689009|(removed)|35927001|(removed)|false|4
4|47362003|(removed)|93433003|(removed)|false|4
4|699617006|(removed)|213194009|(removed)|false|10
4|609624008|(removed)|829971006|(removed)|false|4
4|94111002|(removed)|1268909004|(removed)|false|5
4|300083003|(removed)|247256009|(removed)|false|4
4|118235002|(removed)|386657000|(removed)|false|2
4|138875005|(removed)|780104001|(removed)|false|0
4|255055008|(removed)|1260069001|(removed)|false|5
4|818983003|(removed)|264241002|(removed)|false|7
4|441900009|(removed)|387538005|(removed)|false|3
4|118694006|(removed)|446822004|(removed)|false|4
4|71388002|(removed)|265033003|(removed)|false|1
4|359715005|(removed)|235162005|(removed)|false|7
4|423857001|(removed)|360785006|(removed)|false|5
4|442083009|(removed)|362188007|(removed)|false|2
4|106077005|(removed)|211839007|(removed)|false|2
4|59820001|(removed)|730532004|(removed)|false|5
4|928000|(removed)|773586004|(removed)|false|3
4|118949002|(removed)|180126006|(removed)|false|4
4|105590001|(removed)|1156004000|(removed)|false|1
4|64572001|(removed)|15986191000119105|(removed)|false|2
4|64597002|(removed)|1156383000|(removed)|false|3
4|302293008|(removed)|16637761000119107|(removed)|false|2
4|91723000|(removed)|245596008|(removed)|false|3
4|302293008|(removed)|1335700004|(removed)|false|2
4|714974000|(removed)|300078006|(removed)|false|4
4|138875005|(removed)|434351009|(removed)|false|0
4|399858007|(removed)|677791000119101|(removed)|false|4
4|767094002|(removed)|40391000119106|(removed)|false|6
4|299706009|(removed)|263445001|(removed)|false|10
4|128121009|(removed)|319121000119106|(removed)|false|3
4|1145211006|(removed)|911753591000004105|(removed)|false|2
4|128121009|(removed)|396232000|(removed)|false|3
4|364987000|(removed)|716488008|(removed)|false|4
4|22943007|(removed)|729062003|(removed)|false|6
4|66014000|(removed)|367687005|(removed)|false|6
4|138875005|(removed)|778295009|(removed)|false|0
4|373873005|(removed)|776529001|(removed)|false|1
4|64572001|(removed)|253527000|(removed)|false|2
4|416455007|(removed)|731121000124102|(removed)|false|4
4|138875005|(removed)|251342007|(removed)|false|0
4|1156597009|(removed)|228849003|(removed)|false|2
4|786075006|(removed)|730781004|(removed)|false|7
4|299987008|(removed)|69151008|(removed)|false|7
4|91689009|(removed)|115607006|(removed)|false|4
4|187692001|(removed)|363398003|(removed)|false|6
4|81325006|(removed)|751000181107|(removed)|false|4
4|52530000|(removed)|280259001|(removed)|false|4
1|280011005|(removed)|306721000|(removed)|true|9
1|1197425006|(removed)|38866009|(removed)|true|9
1|730316001|(removed)|816094009|(removed)|true|10
1|145844003|(removed)|11527006|(removed)|true|9
1|772015009|(removed)|40388003|(removed)|true|6
1|15724321000119100|(removed)|248402002|(removed)|true|4
1|215302005|(removed)|418019003|(removed)|true|7
1|774782008|(removed)|766779001|(removed)|true|8
1|135331000146104|(removed)|138875005|(removed)|true|3
1|385429006|(removed)|442098006|(removed)|true|8
1|1193840001|(removed)|420473002|(removed)|true|11
1|211766004|(removed)|48125009|(removed)|true|7
1|298066008|(removed)|400082007|(removed)|true|6
1|307131005|(removed)|406123005|(removed)|true|6
1|700317009|(removed)|309246000|(removed)|true|6
1|448607004|(removed)|277606000|(removed)|true|9
1|55935007|(removed)|407344006|(removed)|true|8
1|728383008|(removed)|138875005|(removed)|true|12
1|1163496005|(removed)|76627001|(removed)|true|7
1|87344008|(removed)|415664003|(removed)|true|5
1|428751009|(removed)|41146007|(removed)|true|8
1|94155008|(removed)|363346000|(removed)|true|6
1|71012003|(removed)|766739005|(removed)|true|6
1|31173005|(removed)|609606006|(removed)|true|8
1|8421002|(removed)|138875005|(removed)|true|7
1|543008|(removed)|118698009|(removed)|true|5
1|283124009|(removed)|302293008|(removed)|true|7
1|15918261000119105|(removed)|1071000119107|(removed)|true|7
1|722449007|(removed)|41188003|(removed)|true|5
1|162521005|(removed)|226132000|(removed)|true|7
1|208558006|(removed)|302293008|(removed)|true|8
1|286496004|(removed)|365256001|(removed)|true|8
1|327629005|(removed)|91717005|(removed)|true|7
1|314159008|(removed)|119244006|(removed)|true|13
1|766045006|(removed)|300848003|(removed)|true|5
1|11728671000119100|(removed)|116312005|(removed)|true|8
1|240582004|(removed)|409789001|(removed)|true|5
1|446414002|(removed)|118838009|(removed)|true|4
1|230778001|(removed)|81308009|(removed)|true|5
1|1259191004|(removed)|423857001|(removed)|true|13
1|5571000124103|(removed)|128239009|(removed)|true|4
1|1069831000000107|(removed)|365031000|(removed)|true|9
1|1290155005|(removed)|116303008|(removed)|true|6
1|363487003|(removed)|123863008|(removed)|true|5
1|125608002|(removed)|414252009|(removed)|true|5
1|16238221000119109|(removed)|762328006|(removed)|true|7
1|323095008|(removed)|138875005|(removed)|true|6
1|342096006|(removed)|442083009|(removed)|true|8
1|299077006|(removed)|366673000|(removed)|true|7
1|721391007|(removed)|1156538002|(removed)|true|6
1|72741000|(removed)|118679007|(removed)|true|6
1|729536003|(removed)|91723000|(removed)|true|10
1|26045000|(removed)|59698003|(removed)|true|5
1|703335004|(removed)|234141001|(removed)|true|6
1|283650009|(removed)|262560006|(removed)|true|6
1|15720801000119108|(removed)|399269003|(removed)|true|8
1|61722000|(removed)|57697001|(removed)|true|13
1|95059008|(removed)|254833008|(removed)|true|7
1|171188008|(removed)|91812007|(removed)|true|11
1|180056004|(removed)|71388002|(removed)|true|7
1|401327001|(removed)|108252007|(removed)|true|6
1|1186718008|(removed)|782964007|(removed)|true|5
1|29597003|(removed)|84522009|(removed)|true|8
1|212642001|(removed)|64572001|(removed)|true|4
1|6563005|(removed)|178219007|(removed)|true|5
1|191189009|(removed)|404684003|(removed)|true|8
1|727951005|(removed)|699589007|(removed)|true|12
1|728185009|(removed)|138875005|(removed)|true|13
1|94463004|(removed)|128121009|(removed)|true|7
1|286519007|(removed)|282572008|(removed)|true|7
1|74382002|(removed)|138875005|(removed)|true|6
1|12103571000119106|(removed)|417746004|(removed)|true|7
1|208874009|(removed)|105606008|(removed)|true|6
1|3327002|(removed)|118235002|(removed)|true|5
1|698156006|(removed)|27471002|(removed)|true|6
1|69814000|(removed)|299987008|(removed)|true|5
1|311721007|(removed)|312415009|(removed)|true|7
1|94523002|(removed)|106048009|(removed)|true|7
1|252869001|(removed)|284366008|(removed)|true|6
1|117815008|(removed)|122869004|(removed)|true|10
1|838388009|(removed)|128117002|(removed)|true|7
1|440462003|(removed)|276341003|(removed)|true|6
1|438320005|(removed)|118672003|(removed)|true|6
1|239643000|(removed)|71388002|(removed)|true|6
1|780197002|(removed)|1002243003|(removed)|true|5
1|700321002|(removed)|362958002|(removed)|true|7
1|1197010003|(removed)|138875005|(removed)|true|5
1|699328003|(removed)|362975008|(removed)|true|7
1|269071004|(removed)|284003005|(removed)|true|7
1|287212005|(removed)|118738001|(removed)|true|6
1|385105007|(removed)|138875005|(removed)|true|4
1|469573009|(removed)|706835002|(removed)|true|5
1|231911000|(removed)|128127008|(removed)|true|6
1|386858008|(removed)|105590001|(removed)|true|4
1|783125000|(removed)|118664000|(removed)|true|7
1|367011000119109|(removed)|127325009|(removed)|true|6
1|279783009|(removed)|314778000|(removed)|true|7
1|363534000|(removed)|119219003|(removed)|true|10
1|241472007|(removed)|441802002|(removed)|true|7
1|253591008|(removed)|773139006|(removed)|true|8
1|57775008|(removed)|119210004|(removed)|true|10
1|314971001|(removed)|118690002|(removed)|true|7
1|1337011003|(removed)|299412000|(removed)|true|9
1|782107003|(removed)|350544001|(removed)|true|6
1|84034006|(removed)|386053000|(removed)|true|5
1|205045003|(removed)|106028002|(removed)|true|5
1|24611000087107|(removed)|115668003|(removed)|true|9
1|82932007|(removed)|119529006|(removed)|true|8
1|30165006|(removed)|237364002|(removed)|true|8
1|28337005|(removed)|362958002|(removed)|true|6
1|272849005|(removed)|423857001|(removed)|true|7
1|722318003|(removed)|128262006|(removed)|true|9
1|319211000119109|(removed)|700012005|(removed)|true|7
1|86112008|(removed)|4365001|(removed)|true|8
1|731773007|(removed)|113343008|(removed)|true|8
1|331691000119109|(removed)|371436007|(removed)|true|6
1|299993000|(removed)|181768009|(removed)|true|10
1|188725004|(removed)|414027002|(removed)|true|5
1|765234005|(removed)|106559008|(removed)|true|9
1|765249002|(removed)|415098006|(removed)|true|7
1|427289000|(removed)|770399001|(removed)|true|5
1|396869009|(removed)|400177003|(removed)|true|11
1|77804002|(removed)|51185008|(removed)|true|9
1|349878000|(removed)|764132007|(removed)|true|4
1|1259725009|(removed)|126631009|(removed)|true|8
1|764476007|(removed)|785818007|(removed)|true|10
1|864001005|(removed)|864005001|(removed)|true|6
1|94616006|(removed)|300862005|(removed)|true|8
1|723213002|(removed)|87784001|(removed)|true|6
1|114227005|(removed)|410607006|(removed)|true|7
1|392413005|(removed)|138875005|(removed)|true|7
1|302039004|(removed)|246464006|(removed)|true|7
1|89205006|(removed)|362968007|(removed)|true|7
1|90386003|(removed)|64572001|(removed)|true|5
1|361734005|(removed)|420769004|(removed)|true|7
1|287132002|(removed)|282752000|(removed)|true|7
1|249517009|(removed)|138875005|(removed)|true|4
1|238351000|(removed)|771329004|(removed)|true|6
1|228062000|(removed)|229956004|(removed)|true|6
1|11830361000119103|(removed)|41041000087100|(removed)|true|8
1|117213007|(removed)|70354003|(removed)|true|8
1|252458008|(removed)|128927009|(removed)|true|7
1|1204469008|(removed)|70379000|(removed)|true|7
1|199972004|(removed)|283381009|(removed)|true|6
1|1186848004|(removed)|118238000|(removed)|true|5
1|1334064009|(removed)|1287912008|(removed)|true|6
1|402219005|(removed)|415531008|(removed)|true|5
1|776862004|(removed)|768593004|(removed)|true|6
1|284793009|(removed)|365181006|(removed)|true|9
1|119780005|(removed)|362958002|(removed)|true|6
1|300457003|(removed)|41368006|(removed)|true|7
1|38931000087101|(removed)|125643001|(removed)|true|6
1|1255339000|(removed)|768619007|(removed)|true|6
1|214527005|(removed)|773760007|(removed)|true|10
1|253321003|(removed)|138875005|(removed)|true|7
1|729058009|(removed)|609617007|(removed)|true|8
1|28406009|(removed)|395835001|(removed)|true|11
1|1264191003|(removed)|1197674003|(removed)|true|6
1|362132003|(removed)|62834003|(removed)|true|10
1|180982005|(removed)|67734004|(removed)|true|9
1|5756003|(removed)|445681004|(removed)|true|11
1|16550151000119102|(removed)|118694006|(removed)|true|5
1|705878004|(removed)|314523008|(removed)|true|11
1|95101004|(removed)|118947000|(removed)|true|7
1|127193004|(removed)|609622007|(removed)|true|6
1|367693002|(removed)|91723000|(removed)|true|7
1|431535003|(removed)|241123008|(removed)|true|5
1|11804531000119104|(removed)|208857009|(removed)|true|7
1|397862008|(removed)|362958002|(removed)|true|5
1|763817008|(removed)|281241007|(removed)|true|8
1|32691000087109|(removed)|314421007|(removed)|true|7
1|10861291000119109|(removed)|417163006|(removed)|true|7
1|720818003|(removed)|268239009|(removed)|true|5
1|246582006|(removed)|363863007|(removed)|true|7
1|250507002|(removed)|386053000|(removed)|true|7
1|775247004|(removed)|773388004|(removed)|true|6
1|264239003|(removed)|91723000|(removed)|true|9
1|1285385008|(removed)|785818007|(removed)|true|9
1|77927009|(removed)|767098004|(removed)|true|9
1|237403007|(removed)|118664000|(removed)|true|6
1|766935007|(removed)|64572001|(removed)|true|7
1|719103009|(removed)|116312005|(removed)|true|8
1|439161008|(removed)|406122000|(removed)|true|4
1|41161008|(removed)|450703003|(removed)|true|6
1|284625000|(removed)|284607007|(removed)|true|9
1|178995007|(removed)|71388002|(removed)|true|8
1|1222550009|(removed)|118956008|(removed)|true|12
1|7467004|(removed)|81325006|(removed)|true|11
1|866221001|(removed)|423857001|(removed)|true|10
1|1342328003|(removed)|373575008|(removed)|true|6
1|16235841000119109|(removed)|371409005|(removed)|true|7
1|8887007|(removed)|306954006|(removed)|true|8
1|870308001|(removed)|406122000|(removed)|true|5
1|439793006|(removed)|65801008|(removed)|true|5
1|728752006|(removed)|609628006|(removed)|true|9
1|22470006|(removed)|91723000|(removed)|true|10
1|245919006|(removed)|91723000|(removed)|true|9
1|220522009|(removed)|138875005|(removed)|true|6
1|38881003|(removed)|423857001|(removed)|true|8
1|182211009|(removed)|128263001|(removed)|true|8
1|27830001|(removed)|118940003|(removed)|true|6
1|120172004|(removed)|118698009|(removed)|true|6
1|230889000|(removed)|118717007|(removed)|true|6
1|704489009|(removed)|365448001|(removed)|true|8
1|231051004|(removed)|129152004|(removed)|true|6
1|763418008|(removed)|256906008|(removed)|true|11
1|389045009|(removed)|410607006|(removed)|true|12
1|389271000|(removed)|363039000|(removed)|true|5
1|25481002|(removed)|387961004|(removed)|true|12
1|406458000|(removed)|771382006|(removed)|true|4
1|361727008|(removed)|113343008|(removed)|true|7
1|289534002|(removed)|118238000|(removed)|true|5
1|252399001|(removed)|15220000|(removed)|true|5
1|10964171000119109|(removed)|302293008|(removed)|true|8
1|182089007|(removed)|120575009|(removed)|true|10
1|720337003|(removed)|441900009|(removed)|true|11
1|62731002|(removed)|106048009|(removed)|true|5
1|70917000|(removed)|128491006|(removed)|true|5
1|726691000|(removed)|57134006|(removed)|true|7
1|310248000|(removed)|243826008|(removed)|true|6
1|15982991000119109|(removed)|1279550006|(removed)|true|7
1|36451009|(removed)|28035005|(removed)|true|10
1|42606003|(removed)|129174005|(removed)|true|6
